,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0,AVG CPU TEMP
Time,CPU Core #1,CPU Core #2,CPU Total,CPU Core #1,CPU Core #2,CPU Package,CPU Core #1,CPU Core #2,CPU Package,CPU Cores,CPU Graphics,Bus Speed,Memory,Used Memory,Available Memory,Temperature,Used Space,
11/23/2021 23:37:05,0.757575035,1.51515007,1.13636255,36,36,36,1197.28027,1197.28027,1.80726,0.332110047,0.002615618,99.77335,25.6000519,2.016842,5.861431,44,23.2810287,36
11/23/2021 23:37:06,0.78125,1.53846145,1.1598587,37,37,37,1197.2804,1197.2804,1.846958,0.3608365,0.002739687,99.77337,25.5992737,2.01678085,5.861492,44,23.2810287,37
11/23/2021 23:37:07,0,1.51515007,0.757575035,36,36,37,1197.28015,1197.28015,1.80817413,0.333411634,0.002620073,99.7733459,25.5978241,2.01666641,5.8616066,44,23.2810287,36.33333333
11/23/2021 23:37:08,0.7692337,1.53846145,1.15385056,37,37,37,1197.28015,1197.28015,1.84453881,0.3587206,0.002664285,99.7733459,25.5983047,2.01670456,5.86156845,44,23.2810287,37
11/23/2021 23:37:09,0.7692337,2.30768919,1.53846145,36,36,37,1197.28052,1197.28052,1.74507737,0.278739,0.002670263,99.77338,25.5940018,2.016365,5.861908,44,23.2810287,36.33333333
11/23/2021 23:37:10,0.757575035,1.51515007,1.13636255,36,36,36,1197.28027,1197.28027,1.73779178,0.272967726,0.002636654,99.77335,25.59327,2.01630783,5.861965,44,23.2810287,36
11/23/2021 23:37:11,0.757575035,1.51515007,1.13636255,36,36,36,1197.28015,1197.28015,1.78754818,0.321699321,0.002480061,99.7733459,25.5966187,2.016571,5.861702,44,23.2810287,36
11/23/2021 23:37:12,0.806450844,2.34375,1.57510042,36,36,36,1197.28052,1197.28052,1.82093823,0.336338818,0.002549756,99.77337,25.5958862,2.01651382,5.861759,44,23.2810287,36
11/23/2021 23:37:13,1.51515007,1.51515007,1.51515007,36,36,37,1197.28015,1197.28015,1.78590965,0.315710545,0.002602252,99.7733459,25.5943375,2.01639175,5.86188126,44,23.2810287,36.33333333
11/23/2021 23:37:14,0.7692337,1.53846145,1.15385056,36,36,36,1197.28027,1197.28027,1.783276,0.317303479,0.002513861,99.77335,25.59211,2.01621628,5.86205673,44,23.2810287,36
11/23/2021 23:37:15,0,1.49253607,0.746268034,36,36,36,1197.28027,1197.28027,1.75756073,0.294515252,0.002334975,99.77335,25.5959778,2.01652145,5.86175156,44,23.2810287,36
11/23/2021 23:37:16,0,2.35614777,1.17807388,37,37,38,1197.2804,1197.2804,1.797936,0.3189339,0.002620545,99.77336,25.5931778,2.0163002,5.861973,44,23.2810287,37.33333333
11/23/2021 23:37:17,0.7692337,2.29603648,1.53263807,36,36,38,1197.28027,1197.28027,1.81269467,0.3381717,0.002539819,99.77336,25.5848465,2.015644,5.862629,44,23.2810287,36.66666667
11/23/2021 23:37:18,0,1.5625,0.78125,36,36,36,1197.28027,1197.28027,1.8356086,0.348243684,0.002696862,99.77336,25.5937042,2.01634216,5.861931,44,23.2810287,36
11/23/2021 23:37:19,0,1.53846145,0.7692337,36,36,37,1197.28027,1197.28027,1.715555,0.251746982,0.002525381,99.77335,25.5930328,2.01628876,5.86198425,44,23.2810287,36.33333333
11/23/2021 23:37:20,0,1.5625,0.78125,36,36,37,1197.28027,1197.28027,1.72366655,0.257701844,0.002670328,99.77336,25.5924454,2.016243,5.86203,44,23.2810287,36.33333333
11/23/2021 23:37:21,0,1.53846145,0.7692337,36,36,37,1197.28027,1197.28027,1.84509945,0.357655674,0.002658817,99.77336,25.5938034,2.01634979,5.861923,44,23.2810287,36.33333333
11/23/2021 23:37:22,0,2.34375,1.171875,37,37,38,1197.28015,1197.28015,1.85257864,0.359979,0.002777639,99.7733459,25.5970078,2.01660156,5.86167145,44,23.2810287,37.33333333
11/23/2021 23:37:23,0,2.34375,1.171875,36,36,37,1197.28052,1197.28052,1.83131683,0.342020541,0.002731499,99.77338,25.5963211,2.01654816,5.861725,44,23.2810287,36.33333333
11/23/2021 23:37:24,0,2.272725,1.13636255,37,37,37,1197.28015,1197.28015,1.79337752,0.308918476,0.002681196,99.7733459,25.5940933,2.01637268,5.86190033,44,23.2810287,37
11/23/2021 23:37:25,0.7692337,2.30768919,1.53846741,36,36,36,1197.28027,1197.28027,1.81338561,0.3355465,0.002470208,99.77335,25.59507,2.016449,5.861824,44,23.2810287,36
11/23/2021 23:37:26,0.7692337,1.53846145,1.15385056,37,37,37,1197.28027,1197.28027,1.75678909,0.288185328,0.002635199,99.77335,25.5973358,2.01662827,5.86164474,44,23.2810287,37
11/23/2021 23:37:27,0,3.125,1.5625,37,37,37,1197.28027,1197.28027,1.86057544,0.368811876,0.002669253,99.77335,25.5954514,2.01647949,5.86179352,44,23.2810287,37
11/23/2021 23:37:28,0.78125,2.34375,1.5625,36,36,37,1197.28015,1197.28015,1.85171723,0.3597365,0.002708352,99.7733459,25.596756,2.01658249,5.86169052,44,23.2810287,36.33333333
11/23/2021 23:37:29,0,2.30768919,1.15384459,36,36,37,1197.28027,1197.28027,1.80105555,0.315134466,0.002670631,99.77336,25.5960312,2.01652527,5.86174774,44,23.2810287,36.33333333
11/23/2021 23:37:30,0,1.5625,0.78125,35,35,37,1197.2804,1197.2804,1.76626515,0.296594322,0.002706041,99.77337,25.59269,2.016262,5.862011,44,23.2810287,35.66666667
11/23/2021 23:37:31,0,2.30768919,1.15384459,36,36,37,1197.28027,1197.28027,1.72615552,0.256743878,0.002492513,99.77335,25.59085,2.016117,5.862156,44,23.2810287,36.33333333
11/23/2021 23:37:32,0,1.5625,0.78125,36,36,37,1197.28027,1197.28027,1.809117,0.33365792,0.002746658,99.77336,25.58722,2.015831,5.862442,44,23.2810287,36.33333333
11/23/2021 23:37:33,0.757575035,1.51515007,1.13636255,37,37,37,1197.27979,1197.27979,1.82817888,0.349756539,0.002597348,99.7733154,25.5784073,2.01513672,5.86313629,44,23.2810287,37
11/23/2021 23:37:34,0.757575035,1.53846145,1.14802122,36,36,36,1197.28064,1197.28064,1.79363978,0.320872068,0.002690528,99.7733841,25.5527878,2.01311874,5.86515427,44,23.2810287,36
11/23/2021 23:37:35,0.793647766,1.53846145,1.16605759,36,36,37,1197.28027,1197.28027,1.7612704,0.29278633,0.002674397,99.77336,25.56015,2.01369858,5.86457443,44,23.2810287,36.33333333
11/23/2021 23:37:36,0.7352948,2.272725,1.50401,36,36,37,1197.2804,1197.2804,2.01636338,0.3769016,0.00262613,99.77337,25.55323,2.013153,5.86512,44,23.2810287,36.33333333
11/23/2021 23:37:37,0,0.7692337,0.384616852,37,37,37,1197.27991,1197.27991,2.17930984,0.394299537,0.002487881,99.77333,25.5556946,2.01334763,5.86492538,44,23.2810287,37
11/23/2021 23:37:38,0,1.53846145,0.7692337,37,37,37,1197.28052,1197.28052,2.14916468,0.3647291,0.002689122,99.77338,25.55613,2.013382,5.864891,44,23.2810287,37
11/23/2021 23:37:39,0,2.34375,1.171875,37,37,37,1197.28027,1197.28027,1.9560113,0.326190054,0.002670187,99.77336,25.5551147,2.01330185,5.864971,44,23.2810287,37
11/23/2021 23:37:40,0,1.5625,0.78125,37,37,37,1197.28027,1197.28027,1.75818837,0.290974081,0.002685445,99.77336,25.5548248,2.013279,5.864994,44,23.2810287,37
11/23/2021 23:37:42,0.7692337,2.30768919,1.53846741,37,37,37,1197.28027,1197.28027,1.96351373,0.4756651,0.002809075,99.77336,25.5534744,2.01317215,5.865101,44,23.2810287,37
11/23/2021 23:37:43,0.7692337,2.30768919,1.53846145,36,36,36,1197.28027,1197.28027,1.85741544,0.36700666,0.002676783,99.77336,25.5523529,2.01308441,5.8651886,44,23.2810287,36
11/23/2021 23:37:44,0,2.34375,1.171875,36,36,37,1197.2804,1197.2804,1.73609185,0.265613616,0.002704761,99.77337,25.5454865,2.01254272,5.86573029,44,23.2810287,36.33333333
11/23/2021 23:37:45,0,2.34375,1.171875,36,36,37,1197.28027,1197.28027,1.751371,0.278049648,0.002715209,99.77335,25.54335,2.01237488,5.865898,44,23.2810287,36.33333333
11/23/2021 23:37:46,0,2.34375,1.171875,37,37,37,1197.28015,1197.28015,1.72154319,0.252650261,0.002731107,99.7733459,25.5426254,2.01231766,5.86595535,44,23.2810287,37
11/23/2021 23:37:47,0,1.5625,0.78125,37,37,37,1197.2804,1197.2804,1.83822155,0.353752017,0.002712028,99.77337,25.5446548,2.01247787,5.865795,44,23.2810287,37
11/23/2021 23:37:48,0.7692337,2.30768919,1.53846145,36,36,37,1197.28,1197.28,1.79153228,0.314690381,0.002557592,99.77334,25.5441742,2.01243973,5.86583328,44,23.2810287,36.33333333
11/23/2021 23:37:49,0,2.272725,1.13636255,38,38,38,1197.27979,1197.27979,1.74372208,0.271725476,0.002647157,99.7733154,25.54451,2.01246643,5.86580658,44,23.2810287,38
11/23/2021 23:37:50,0,1.51515007,0.757575035,36,36,36,1197.28088,1197.28088,1.80283368,0.3229228,0.002558212,99.7734,25.5437851,2.01240921,5.865864,44,23.2810287,36
11/23/2021 23:37:51,0,1.53846145,0.7692337,36,36,37,1197.28027,1197.28027,1.75355172,0.285066724,0.002679085,99.77335,25.54412,2.012436,5.865837,44,23.2810287,36.33333333
11/23/2021 23:37:52,0,1.53846145,0.7692337,36,36,36,1197.28052,1197.28052,1.75005019,0.282995641,0.002519338,99.77338,25.54306,2.012352,5.865921,44,23.2810287,36
11/23/2021 23:37:53,0,1.51515007,0.757575035,36,36,37,1197.28027,1197.28027,1.81190157,0.339373827,0.002758537,99.77335,25.534584,2.01168442,5.86658859,44,23.2810287,36.33333333
11/23/2021 23:37:54,0,1.5625,0.78125,37,37,38,1197.28027,1197.28027,1.778979,0.3103419,0.002397937,99.77335,25.53357,2.01160431,5.8666687,44,23.2810287,37.33333333
11/23/2021 23:37:55,0,1.51515007,0.757575035,36,36,38,1197.2804,1197.2804,1.75728571,0.291991264,0.002132289,99.77337,25.5365219,2.011837,5.866436,44,23.2810287,36.66666667
11/23/2021 23:37:56,0,1.53846145,0.7692337,36,36,36,1197.28015,1197.28015,1.80970371,0.329050839,0.002534195,99.7733459,25.5357437,2.011776,5.866497,44,23.2810287,36
11/23/2021 23:37:57,0,1.53846145,0.7692337,37,37,37,1197.28052,1197.28052,1.81684911,0.339254767,0.002670116,99.77338,25.52858,2.0112114,5.86706161,44,23.2810287,37
11/23/2021 23:37:58,0,1.5625,0.78125,36,36,37,1197.28,1197.28,1.78459036,0.311268568,0.002666372,99.77333,25.5334244,2.01159286,5.86668,44,23.2810287,36.33333333
11/23/2021 23:37:59,0,1.53846145,0.7692337,36,36,37,1197.2804,1197.2804,1.79968727,0.319447637,0.002674082,99.77337,25.5327454,2.01153946,5.86673355,44,23.2810287,36.33333333
11/23/2021 23:38:00,0,1.53846145,0.7692337,36,36,36,1197.28015,1197.28015,1.85644519,0.377115726,0.002668943,99.7733459,25.533226,2.01157761,5.8666954,44,23.2810287,36
11/23/2021 23:38:01,0,1.51515007,0.757575035,37,37,37,1197.28027,1197.28027,1.73231876,0.268610269,0.002580664,99.77336,25.5302277,2.011341,5.866932,44,23.2810287,37
11/23/2021 23:38:02,0,1.51515007,0.757575035,37,37,37,1197.2804,1197.2804,1.801785,0.326465964,0.002659175,99.77337,25.5318756,2.01147079,5.866802,44,23.2810287,37
11/23/2021 23:38:03,0.78125,1.5625,1.171875,36,36,37,1197.2804,1197.2804,1.83749759,0.352556735,0.00269868,99.77336,25.53086,2.01139069,5.86688232,44,23.2810287,36.33333333
11/23/2021 23:38:04,0.78125,2.34375,1.5625,36,36,37,1197.27991,1197.27991,1.833457,0.3428329,0.00273131,99.77332,25.53144,2.01143646,5.86683655,44,23.2810287,36.33333333
11/23/2021 23:38:05,0.78125,2.34375,1.5625,36,36,36,1197.28064,1197.28064,1.82109523,0.3449469,0.002705824,99.7733841,25.5238876,2.01084137,5.86743164,44,23.2810287,36
11/23/2021 23:38:06,0,1.5625,0.78125,36,36,37,1197.28,1197.28,1.80249882,0.328317,0.002772241,99.77334,25.52771,2.01114273,5.86713028,44,23.2810287,36.33333333
11/23/2021 23:38:07,0.757575035,1.51515007,1.13636255,36,36,36,1197.28052,1197.28052,1.78959322,0.31616044,0.00260397,99.77338,25.526062,2.011013,5.86726,44,23.2810287,36
11/23/2021 23:38:08,0,2.30768919,1.15385056,36,36,37,1197.2804,1197.2804,1.857701,0.372988462,0.002343666,99.77336,25.529213,2.011261,5.867012,44,23.2810287,36.33333333
11/23/2021 23:38:09,1.52680874,1.53846145,1.53263807,36,36,36,1197.28,1197.28,1.75560069,0.287596583,0.002618301,99.77334,25.5295486,2.01128769,5.86698532,44,23.2810287,36
11/23/2021 23:38:10,0.78125,1.5625,1.171875,36,36,37,1197.2804,1197.2804,1.74129891,0.275109321,0.002632844,99.77337,25.52819,2.01118088,5.867092,44,23.2810287,36.33333333
11/23/2021 23:38:11,0.78125,2.30768919,1.54446959,36,36,37,1197.2804,1197.2804,1.76057982,0.290774018,0.002530434,99.77336,25.5211716,2.01062775,5.86764526,44,23.2810287,36.33333333
11/23/2021 23:38:12,0.7692337,1.53846145,1.15385056,36,36,37,1197.2804,1197.2804,1.80934274,0.335560769,0.002142866,99.77336,25.5259171,2.01100159,5.86727142,44,23.2810287,36.33333333
11/23/2021 23:38:13,0.7692337,2.30768919,1.53846145,37,37,38,1197.28,1197.28,1.7616961,0.2900407,0.002723316,99.77334,25.5255814,2.010975,5.867298,44,23.2810287,37.33333333
11/23/2021 23:38:14,0.7692337,1.51515007,1.14219189,36,36,37,1197.28027,1197.28027,1.72879851,0.2649684,0.002627956,99.77336,25.5249023,2.01092148,5.86735153,44,23.2810287,36.33333333
11/23/2021 23:38:15,0.78125,1.5625,1.171875,36,36,36,1197.28027,1197.28027,1.765651,0.2960629,0.002685378,99.77335,25.5256729,2.01098251,5.8672905,44,23.2810287,36
11/23/2021 23:38:16,0.757575035,1.51515007,1.13636255,37,37,37,1197.28015,1197.28015,1.75284517,0.2860378,0.002648361,99.7733459,25.52481,2.01091385,5.867359,44,23.2810287,37
11/23/2021 23:38:17,0.793647766,3.125,1.95932388,36,36,37,1197.28052,1197.28052,1.87096334,0.376659483,0.002671344,99.7733841,25.5238876,2.01084137,5.86743164,44,23.2810287,36.33333333
11/23/2021 23:38:18,0.757575035,1.53846145,1.14802122,36,36,37,1197.2804,1197.2804,1.76027679,0.291097432,0.002680901,99.77337,25.52272,2.01074982,5.867523,44,23.2810287,36.33333333
11/23/2021 23:38:19,0.7692337,1.53846145,1.15385056,36,36,37,1197.28015,1197.28015,1.75397325,0.2860776,0.00264372,99.7733459,25.5236435,2.0108223,5.86745071,44,23.2810287,36.33333333
11/23/2021 23:38:20,0.7692337,2.30768919,1.53846145,37,37,37,1197.28027,1197.28027,1.7197578,0.251559079,0.002597572,99.77335,25.52311,2.01078033,5.86749268,44,23.2810287,37
11/23/2021 23:38:21,0.746268034,1.53846145,1.14236474,36,36,36,1197.28027,1197.28027,1.76501882,0.2948701,0.002652192,99.77336,25.52195,2.01068878,5.867584,44,23.2810287,36
11/23/2021 23:38:22,0.78125,2.30768919,1.54446959,36,36,37,1197.2804,1197.2804,1.9112668,0.406701744,0.002659065,99.77337,25.52079,2.01059723,5.867676,44,23.2810287,36.33333333
11/23/2021 23:38:23,0.7692337,2.272725,1.5209794,37,37,37,1197.28027,1197.28027,1.756831,0.282413781,0.002461316,99.77335,25.5220947,2.01070023,5.867573,44,23.2810287,37
11/23/2021 23:38:24,0.757575035,1.51515007,1.13636255,37,37,37,1197.28015,1197.28015,1.7548219,0.286210179,0.002611894,99.7733459,25.5233078,2.01079559,5.86747742,44,23.2810287,37
11/23/2021 23:38:25,0.757575035,1.53846145,1.14802122,36,36,36,1197.28027,1197.28027,1.741786,0.275740445,0.002652215,99.77336,25.5196228,2.01050568,5.86776733,44,23.2810287,36
11/23/2021 23:38:26,0.78125,1.53846145,1.1598587,36,36,37,1197.28027,1197.28027,1.75318909,0.285242856,0.002626903,99.77336,25.5191422,2.01046753,5.86780548,44,23.2810287,36.33333333
11/23/2021 23:38:27,0.757575035,2.30768919,1.53263211,36,36,37,1197.2804,1197.2804,1.87029159,0.3768968,0.002701878,99.77336,25.5221863,2.01070786,5.867565,44,23.2810287,36.33333333
11/23/2021 23:38:28,0.757575035,1.51515007,1.13636255,37,37,37,1197.2804,1197.2804,1.79950941,0.3182405,0.002708745,99.77336,25.5245132,2.010891,5.867382,44,23.2810287,37
11/23/2021 23:38:29,0.7352948,1.51515007,1.12522244,36,36,37,1197.28027,1197.28027,1.75574946,0.30241096,0.002499509,99.77335,25.5209351,2.01060867,5.86766434,44,23.2810287,36.33333333
11/23/2021 23:38:30,0,1.53846145,0.7692337,37,37,38,1197.27991,1197.27991,1.72768462,0.265545517,0.002465715,99.77333,25.5203552,2.010563,5.86771,44,23.2810287,37.33333333
11/23/2021 23:38:31,0,2.23881,1.119405,36,36,37,1197.28064,1197.28064,1.7342931,0.267142475,0.002205978,99.7733841,25.5252838,2.010952,5.867321,44,23.2810287,36.33333333
11/23/2021 23:38:32,0.78125,2.34375,1.5625,36,36,37,1197.2804,1197.2804,1.82762313,0.3372664,0.002641379,99.77336,25.52214,2.010704,5.867569,44,23.2810287,36.33333333
11/23/2021 23:38:33,3.05396318,1.53846145,2.29620934,37,37,37,1197.28027,1197.28027,1.75122118,0.284567028,0.002716054,99.77336,25.5206375,2.01058578,5.867687,44,23.2810287,37
11/23/2021 23:38:34,1.5504837,2.30768919,1.92908645,37,37,37,1197.28,1197.28,1.76783979,0.2939839,0.002624191,99.77334,25.52398,2.010849,5.867424,44,23.2810287,37
11/23/2021 23:38:35,2.29603648,3.8461566,3.07109356,36,36,37,1197.2804,1197.2804,2.12400126,0.620367467,0.002665641,99.77336,25.5226288,2.01074219,5.867531,44,23.2810287,36.33333333
11/23/2021 23:38:36,0.78125,3.125,1.953125,37,37,37,1197.2804,1197.2804,2.05014873,0.424261272,0.002698708,99.77336,25.5192871,2.010479,5.867794,44,23.2810287,37
11/23/2021 23:38:37,0.757575035,2.272725,1.51515007,38,35,38,1197.28027,1197.28027,2.19698739,0.408687651,0.002641769,99.77335,25.5217056,2.01066971,5.8676033,44,23.2810287,37
11/23/2021 23:38:38,0.7692337,2.30768919,1.53846145,37,37,38,1197.2804,1197.2804,2.18569875,0.3971127,0.002633949,99.77336,25.52108,2.01062,5.867653,44,23.2810287,37.33333333
11/23/2021 23:38:39,1.5625,1.5625,1.5625,37,37,38,1197.28015,1197.28015,2.05592752,0.391713917,0.002711194,99.7733459,25.5186081,2.01042557,5.86784744,44,23.2810287,37.33333333
11/23/2021 23:38:40,0.7692337,2.30768919,1.53846145,37,37,38,1197.2804,1197.2804,1.82407773,0.334439278,0.002657736,99.77336,25.5193329,2.01048279,5.86779,44,23.2810287,37.33333333
11/23/2021 23:38:41,0.746268034,1.49253607,1.11939907,37,37,37,1197.28027,1197.28027,1.75721693,0.286687374,0.002407666,99.77335,25.5187531,2.010437,5.867836,44,23.2810287,37
11/23/2021 23:38:43,0.7692337,1.53846145,1.15385056,36,36,38,1197.27966,1197.27966,1.8012296,0.3289084,0.002163278,99.77331,25.51812,2.01038742,5.86788559,44,23.2810287,36.66666667
11/23/2021 23:38:43,0.7692337,2.30768919,1.53846145,37,37,38,1197.28076,1197.28076,1.86245978,0.3657526,0.002649303,99.7734,25.5194778,2.01049423,5.867779,44,23.2810287,37.33333333
11/23/2021 23:38:44,0.7692337,1.53846145,1.15385056,38,38,38,1197.28052,1197.28052,1.76024389,0.289750516,0.002708091,99.77338,25.5160446,2.01022339,5.86804962,44,23.2810287,38
11/23/2021 23:38:46,0.7692337,10.76923,5.769229,37,47,47,2993.201,2993.201,3.38782215,1.82727826,0.00265244,99.77336,25.4518356,2.005165,5.873108,44,23.2810287,43.66666667
11/23/2021 23:38:47,8.644152,1.5625,5.103326,38,38,39,1197.28027,1197.28027,3.135261,1.58017218,0.00220429,99.77335,25.3954773,2.00072479,5.877548,44,23.2810287,38.33333333
11/23/2021 23:38:48,0,3.05361152,1.52680874,38,38,39,1197.28,1197.28,1.85368371,0.375269443,0.002836745,99.77334,25.51725,2.01031876,5.86795425,44,23.2810287,38.33333333
11/23/2021 23:38:49,0.757575035,1.51515007,1.13636255,38,38,38,1197.28027,1197.28027,1.77861524,0.304343343,0.002620204,99.77336,25.5185089,2.010418,5.867855,44,23.2810287,38
11/23/2021 23:38:50,0.7692337,1.53846145,1.15385056,38,38,39,1197.28027,1197.28027,1.73950064,0.272384763,0.002689144,99.77336,25.5212631,2.01063538,5.86763763,44,23.2810287,38.33333333
11/23/2021 23:38:51,0.7246375,1.49253607,1.10858679,38,38,39,1197.28027,1197.28027,1.7554388,0.2834601,0.00255736,99.77335,25.52108,2.01062,5.867653,44,23.2810287,38.33333333
11/23/2021 23:38:52,0,2.34375,1.171875,38,38,38,1197.2804,1197.2804,1.82433331,0.33093977,0.002700558,99.77337,25.52069,2.0105896,5.86768341,44,23.2810287,38
11/23/2021 23:38:53,0,1.53846145,0.7692337,38,38,38,1197.28015,1197.28015,1.78981745,0.3139225,0.002469815,99.7733459,25.518074,2.01038361,5.8678894,44,23.2810287,38
11/23/2021 23:38:54,0,2.30768919,1.15384459,38,38,38,1197.28027,1197.28027,1.84084463,0.343207836,0.002665634,99.77336,25.5170059,2.01029968,5.86797333,44,23.2810287,38
11/23/2021 23:38:55,0,1.53846145,0.7692337,37,37,38,1197.28027,1197.28027,1.75537169,0.2849419,0.002659032,99.77336,25.520401,2.01056671,5.8677063,44,23.2810287,37.33333333
11/23/2021 23:38:56,0.746268034,1.53846145,1.14236474,38,38,39,1197.28027,1197.28027,1.75129831,0.282123238,0.002675436,99.77336,25.5171051,2.01030731,5.8679657,44,23.2810287,38.33333333
11/23/2021 23:38:57,0.78125,1.5625,1.171875,37,37,38,1197.28015,1197.28015,1.77310884,0.3001812,0.00269928,99.7733459,25.5160446,2.01022339,5.86804962,44,23.2810287,37.33333333
11/23/2021 23:38:58,0.746268034,1.49253607,1.11939907,37,37,38,1197.2804,1197.2804,1.78153312,0.30890435,0.002515674,99.77337,25.51168,2.00988,5.868393,44,23.2810287,37.33333333
11/23/2021 23:38:59,0.78125,1.5625,1.171875,38,38,39,1197.28027,1197.28027,1.8542105,0.365354925,0.002682623,99.77335,25.5147324,2.01012039,5.86815262,44,23.2810287,38.33333333
11/23/2021 23:39:00,0.793647766,1.53846145,1.16605759,39,39,39,1197.2804,1197.2804,1.89574671,0.393959433,0.002517894,99.77336,25.51609,2.0102272,5.868046,44,23.2810287,39
11/23/2021 23:39:01,0.757575035,2.272725,1.51515007,38,38,38,1197.28027,1197.28027,1.80682278,0.314513832,0.002596136,99.77335,25.5124588,2.009941,5.868332,44,23.2810287,38
11/23/2021 23:39:02,0.78125,1.5625,1.171875,39,39,39,1197.2804,1197.2804,1.86722386,0.3674985,0.00270703,99.77336,25.5159,2.010212,5.868061,44,23.2810287,39
11/23/2021 23:39:03,0.78125,1.53846145,1.1598587,38,38,38,1197.28015,1197.28015,1.846134,0.3538063,0.002624764,99.7733459,25.5147858,2.01012421,5.868149,44,23.2810287,38
11/23/2021 23:39:04,0.78125,3.125,1.953125,38,38,40,1197.28,1197.28,1.87126338,0.380401373,0.002533974,99.77334,25.510231,2.00976563,5.86850739,44,23.2810287,38.66666667
11/23/2021 23:39:05,2.29603648,5.36130667,3.82866859,38,38,38,1197.28064,1197.28064,1.890733,0.397662073,0.00249652,99.77339,25.5097961,2.00973129,5.86854172,44,23.2810287,38
11/23/2021 23:39:06,0,1.5625,0.78125,38,38,39,1197.28015,1197.28015,1.77075756,0.294415653,0.002681711,99.7733459,25.5126038,2.00995255,5.86832047,44,23.2810287,38.33333333
11/23/2021 23:39:07,0.757575035,1.53846145,1.14802122,38,38,39,1197.2804,1197.2804,1.77003515,0.292168975,0.002491654,99.77336,25.5115814,2.00987244,5.86840057,44,23.2810287,38.33333333
11/23/2021 23:39:08,0.793647766,1.53846145,1.16605759,38,38,38,1197.28015,1197.28015,1.81024241,0.334172338,0.002210941,99.77334,25.51236,2.00993347,5.86833954,44,23.2810287,38
11/23/2021 23:39:09,0.757575035,1.51515007,1.13636255,39,39,39,1197.28027,1197.28027,1.76940989,0.296076953,0.002609641,99.77336,25.5089722,2.00966644,5.86860657,44,23.2810287,39
11/23/2021 23:39:10,0.78125,1.5625,1.171875,38,38,39,1197.28,1197.28,1.77280676,0.2986306,0.002674077,99.77334,25.5128479,2.00997162,5.86830139,44,23.2810287,38.33333333
11/23/2021 23:39:11,1.58770084,1.5625,1.57510042,38,38,38,1197.28064,1197.28064,1.82369387,0.333509564,0.002525892,99.77339,25.511879,2.00989532,5.86837769,44,23.2810287,38
11/23/2021 23:39:12,0.746268034,1.53846145,1.14236474,38,38,39,1197.27991,1197.27991,1.79790211,0.319193482,0.002674932,99.77332,25.5120239,2.00990677,5.86836624,44,23.2810287,38.33333333
11/23/2021 23:39:13,0.757575035,1.51515007,1.13636255,39,39,40,1197.28052,1197.28052,1.7713151,0.296528578,0.002456029,99.77338,25.5090714,2.009674,5.868599,44,23.2810516,39.33333333
11/23/2021 23:39:14,0.757575035,1.51515007,1.13636255,38,38,39,1197.28027,1197.28027,1.8481071,0.353606373,0.002618868,99.77335,25.5060654,2.00943756,5.86883545,44,23.2810516,38.33333333
11/23/2021 23:39:15,0.757575035,1.51515007,1.13636255,38,38,39,1197.2804,1197.2804,1.74132812,0.264459252,0.002580882,99.77337,25.500885,2.00902939,5.86924362,44,23.2810516,38.33333333
11/23/2021 23:39:16,0.78125,1.5625,1.171875,38,39,39,1197.28015,1995.467,1.91134429,0.4101551,0.002702684,99.77335,25.50306,2.009201,5.869072,44,23.2810516,38.66666667
11/23/2021 23:39:17,13.8461533,13.0769253,13.4615421,40,40,40,1197.2804,1197.2804,5.648825,3.92752767,0.002586188,99.77337,25.48098,2.00746155,5.87081146,44,23.2810516,40
11/23/2021 23:39:18,0.78125,1.5504837,1.16586685,39,39,39,1197.2804,1197.2804,1.78163707,0.296383,0.002481766,99.77337,25.4997253,2.00893784,5.869335,44,23.2810516,39
11/23/2021 23:39:19,0.7692337,2.30768919,1.53846145,38,38,39,1197.28015,1197.28015,1.81608117,0.319621146,0.002675283,99.7733459,25.4992447,2.00889969,5.86937332,44,23.2810516,38.33333333
11/23/2021 23:39:20,0.746268034,2.23881,1.49253607,38,38,40,1197.28015,1197.28015,1.80962014,0.314959735,0.002591719,99.7733459,25.50142,2.00907135,5.86920166,44,23.2810516,38.66666667
